ORDER_ID,CUSTOMER_ID,ORDER_DATE,ORDER_AMOUNT,STATUS
ORD_004477,CUST_00779,2024-04-15,120.67,FULFILLED
ORD_004478,CUST_00779,2024-04-22,88.5,RETURNED
ORD_004479,CUST_00780,2024-03-20,278.81,CANCELLED
ORD_004480,CUST_00780,2024-02-02,180.99,FULFILLED
ORD_004481,CUST_00780,2024-05-27,193.3,RETURNED
ORD_004482,CUST_00780,2024-01-14,217.87,FULFILLED
ORD_004483,CUST_00780,2024-01-10,270.29,FULFILLED
ORD_004484,CUST_00780,2024-01-18,204.37,FULFILLED
ORD_004485,CUST_00780,2024-02-23,207.92,FULFILLED
ORD_004486,CUST_00780,2024-09-12,198.13,FULFILLED
ORD_004487,CUST_00780,2024-07-03,167.32,FULFILLED
ORD_004488,CUST_00780,2024-08-05,143.51,RETURNED
ORD_004489,CUST_00780,2024-10-28,216.06,FULFILLED
ORD_004490,CUST_00780,2024-09-19,281.89,RETURNED
ORD_004491,CUST_00781,2024-04-16,226.17,RETURNED
ORD_004492,CUST_00781,2024-03-03,180.29,FULFILLED
ORD_004493,CUST_00781,2024-04-22,242.24,CANCELLED
ORD_004494,CUST_00781,2024-06-23,248.87,CANCELLED
ORD_004495,CUST_00781,2024-11-10,264.15,FULFILLED
ORD_004496,CUST_00781,2024-08-12,245.78,FULFILLED
ORD_004497,CUST_00781,2024-11-23,193.31,FULFILLED
ORD_004498,CUST_00782,2024-04-09,249.29,FULFILLED
ORD_004499,CUST_00782,2024-02-07,204.01,FULFILLED
ORD_004500,CUST_00782,2024-02-08,173.51,FULFILLED
ORD_004501,CUST_00782,2024-04-11,142.03,FULFILLED
ORD_004502,CUST_00782,2024-04-23,178.34,FULFILLED
ORD_004503,CUST_00782,2024-03-22,221.34,FULFILLED
ORD_004504,CUST_00782,2024-07-27,229.48,FULFILLED
ORD_004505,CUST_00782,2024-09-25,272.45,FULFILLED
ORD_004506,CUST_00782,2024-09-02,186.82,FULFILLED
ORD_004507,CUST_00782,2024-08-15,223.96,FULFILLED
ORD_004508,CUST_00782,2024-08-27,117.23,FULFILLED
ORD_004509,CUST_00783,2024-04-27,229.9,FULFILLED
ORD_004510,CUST_00783,2024-03-02,197.93,CANCELLED
ORD_004511,CUST_00783,2024-04-03,188.91,FULFILLED
ORD_004512,CUST_00783,2024-07-20,212.85,CANCELLED
ORD_004513,CUST_00783,2024-10-19,252.91,FULFILLED
ORD_004514,CUST_00783,2024-11-11,264.36,FULFILLED
ORD_004515,CUST_00784,2024-04-30,223.12,RETURNED
ORD_004516,CUST_00784,2024-04-10,231.71,RETURNED
ORD_004517,CUST_00784,2024-02-17,195.85,RETURNED
ORD_004518,CUST_00784,2024-02-10,117.61,CANCELLED
ORD_004519,CUST_00785,2024-01-02,200.66,FULFILLED
ORD_004520,CUST_00785,2024-02-18,195.17,RETURNED
ORD_004521,CUST_00785,2024-05-21,221.1,FULFILLED
ORD_004522,CUST_00785,2024-03-11,209.2,FULFILLED
ORD_004523,CUST_00786,2024-02-07,32.56,FULFILLED
ORD_004524,CUST_00787,2024-02-07,195.33,RETURNED
ORD_004525,CUST_00787,2024-05-07,201.63,FULFILLED
ORD_004526,CUST_00787,2024-01-17,205.0,FULFILLED
ORD_004527,CUST_00787,2024-03-30,236.17,FULFILLED
ORD_004528,CUST_00787,2024-05-15,244.55,RETURNED
ORD_004529,CUST_00787,2024-03-27,217.89,FULFILLED
ORD_004530,CUST_00787,2024-05-10,198.64,FULFILLED
ORD_004531,CUST_00787,2024-08-21,181.62,FULFILLED
ORD_004532,CUST_00787,2024-09-16,226.31,FULFILLED
ORD_004533,CUST_00787,2024-09-03,183.42,FULFILLED
ORD_004534,CUST_00787,2024-10-01,253.8,RETURNED
ORD_004535,CUST_00787,2024-09-06,168.29,FULFILLED
ORD_004536,CUST_00788,2024-02-05,219.45,RETURNED
ORD_004537,CUST_00788,2024-04-11,230.83,CANCELLED
ORD_004538,CUST_00788,2024-03-02,218.92,FULFILLED
ORD_004539,CUST_00789,2024-04-11,263.13,FULFILLED
ORD_004540,CUST_00789,2024-03-05,272.03,RETURNED
ORD_004541,CUST_00789,2024-04-26,309.76,FULFILLED
ORD_004542,CUST_00790,2024-04-28,177.55,FULFILLED
ORD_004543,CUST_00790,2024-05-26,154.9,FULFILLED
ORD_004544,CUST_00790,2024-03-09,154.76,FULFILLED
ORD_004545,CUST_00790,2024-03-13,129.4,FULFILLED
ORD_004546,CUST_00790,2024-04-30,134.51,FULFILLED
ORD_004547,CUST_00790,2024-01-11,204.51,RETURNED
ORD_004548,CUST_00790,2024-02-28,207.1,FULFILLED
ORD_004549,CUST_00791,2024-03-12,113.42,CANCELLED
ORD_004550,CUST_00791,2024-03-25,65.89,FULFILLED
ORD_004551,CUST_00791,2024-01-26,55.23,FULFILLED
ORD_004552,CUST_00791,2024-02-13,83.17,FULFILLED
ORD_004553,CUST_00791,2024-05-13,168.46,FULFILLED
ORD_004554,CUST_00792,2024-01-02,171.8,FULFILLED
ORD_004555,CUST_00792,2024-02-21,123.28,FULFILLED
ORD_004556,CUST_00792,2024-05-01,148.87,FULFILLED
ORD_004557,CUST_00792,2024-05-30,166.32,RETURNED
ORD_004558,CUST_00792,2024-02-06,170.37,FULFILLED
ORD_004559,CUST_00792,2024-02-19,144.88,FULFILLED
ORD_004560,CUST_00793,2024-02-01,185.53,CANCELLED
ORD_004561,CUST_00793,2024-01-11,124.65,FULFILLED
ORD_004562,CUST_00793,2024-04-06,172.06,FULFILLED
ORD_004563,CUST_00793,2024-02-06,103.38,CANCELLED
ORD_004564,CUST_00793,2024-02-23,194.17,FULFILLED
ORD_004565,CUST_00793,2024-05-05,189.02,FULFILLED
ORD_004566,CUST_00793,2024-08-22,177.75,CANCELLED
ORD_004567,CUST_00793,2024-09-01,145.05,RETURNED
ORD_004568,CUST_00793,2024-11-06,172.92,RETURNED
ORD_004569,CUST_00793,2024-09-03,204.94,FULFILLED
ORD_004570,CUST_00793,2024-07-21,141.72,CANCELLED
ORD_004571,CUST_00794,2024-01-16,255.74,FULFILLED
ORD_004572,CUST_00794,2024-02-09,184.82,FULFILLED
ORD_004573,CUST_00794,2024-02-14,205.4,FULFILLED
ORD_004574,CUST_00794,2024-04-19,197.07,FULFILLED
ORD_004575,CUST_00794,2024-05-13,196.97,FULFILLED
ORD_004576,CUST_00794,2024-05-30,224.4,FULFILLED
ORD_004577,CUST_00794,2024-08-30,256.73,FULFILLED
ORD_004578,CUST_00794,2024-11-24,179.36,FULFILLED
ORD_004579,CUST_00794,2024-11-07,152.6,FULFILLED
ORD_004580,CUST_00794,2024-11-22,208.88,FULFILLED
ORD_004581,CUST_00795,2024-04-27,135.98,FULFILLED
ORD_004582,CUST_00795,2024-04-23,97.38,CANCELLED
ORD_004583,CUST_00795,2024-01-14,126.73,CANCELLED
ORD_004584,CUST_00795,2024-01-18,107.99,FULFILLED
ORD_004585,CUST_00795,2024-01-09,108.03,FULFILLED
ORD_004586,CUST_00795,2024-04-29,110.07,RETURNED
ORD_004587,CUST_00795,2024-04-12,194.93,FULFILLED
ORD_004588,CUST_00795,2024-10-15,152.75,RETURNED
ORD_004589,CUST_00795,2024-09-12,199.28,FULFILLED
ORD_004590,CUST_00795,2024-11-14,133.71,RETURNED
ORD_004591,CUST_00795,2024-10-21,119.45,FULFILLED
ORD_004592,CUST_00795,2024-11-19,181.32,FULFILLED
ORD_004593,CUST_00796,2024-05-16,170.62,FULFILLED
ORD_004594,CUST_00796,2024-01-05,142.71,FULFILLED
ORD_004595,CUST_00796,2024-04-11,33.69,FULFILLED
ORD_004596,CUST_00796,2024-04-23,106.25,FULFILLED
ORD_004597,CUST_00797,2024-05-08,195.2,RETURNED
ORD_004598,CUST_00798,2024-02-16,187.68,FULFILLED
ORD_004599,CUST_00799,2024-03-13,265.67,FULFILLED
ORD_004600,CUST_00799,2024-02-19,176.07,RETURNED
ORD_004601,CUST_00799,2024-04-27,185.4,FULFILLED
ORD_004602,CUST_00799,2024-03-27,228.48,FULFILLED
ORD_004603,CUST_00800,2024-01-28,227.72,CANCELLED
ORD_004604,CUST_00800,2024-01-07,199.05,FULFILLED
ORD_004605,CUST_00800,2024-04-04,162.53,FULFILLED
ORD_004606,CUST_00800,2024-04-25,200.55,FULFILLED
ORD_004607,CUST_00800,2024-03-30,171.69,FULFILLED
ORD_004608,CUST_00801,2024-02-22,131.72,FULFILLED
ORD_004609,CUST_00802,2024-01-17,184.91,FULFILLED
ORD_004610,CUST_00802,2024-02-17,235.43,CANCELLED
ORD_004611,CUST_00802,2024-03-25,164.72,CANCELLED
ORD_004612,CUST_00802,2024-05-14,235.56,FULFILLED
ORD_004613,CUST_00802,2024-03-26,164.17,FULFILLED
ORD_004614,CUST_00802,2024-04-30,199.96,RETURNED
ORD_004615,CUST_00802,2024-07-30,254.92,FULFILLED
ORD_004616,CUST_00802,2024-11-22,202.34,FULFILLED
ORD_004617,CUST_00802,2024-10-06,185.69,FULFILLED
ORD_004618,CUST_00802,2024-10-30,129.21,RETURNED
ORD_004619,CUST_00803,2024-01-02,205.72,FULFILLED
ORD_004620,CUST_00803,2024-01-17,184.57,FULFILLED
ORD_004621,CUST_00803,2024-04-18,224.16,FULFILLED
ORD_004622,CUST_00803,2024-03-06,186.02,FULFILLED
ORD_004623,CUST_00804,2024-01-09,230.42,FULFILLED
ORD_004624,CUST_00804,2024-02-29,158.25,FULFILLED
ORD_004625,CUST_00804,2024-04-29,151.32,FULFILLED
ORD_004626,CUST_00804,2024-10-09,163.06,CANCELLED
ORD_004627,CUST_00804,2024-11-10,115.04,CANCELLED
ORD_004628,CUST_00805,2024-04-13,166.74,RETURNED
ORD_004629,CUST_00805,2024-01-23,207.6,RETURNED
ORD_004630,CUST_00805,2024-02-01,223.62,FULFILLED
ORD_004631,CUST_00805,2024-02-25,191.04,FULFILLED
ORD_004632,CUST_00805,2024-05-11,199.63,CANCELLED
ORD_004633,CUST_00805,2024-05-28,218.09,FULFILLED
ORD_004634,CUST_00805,2024-03-02,226.12,FULFILLED
ORD_004635,CUST_00805,2024-09-17,166.17,CANCELLED
ORD_004636,CUST_00805,2024-09-08,273.45,FULFILLED
ORD_004637,CUST_00805,2024-10-03,224.16,FULFILLED
ORD_004638,CUST_00805,2024-09-14,142.04,FULFILLED
ORD_004639,CUST_00805,2024-09-29,263.54,FULFILLED
ORD_004640,CUST_00806,2024-02-08,120.87,FULFILLED
ORD_004641,CUST_00806,2024-04-26,215.18,FULFILLED
ORD_004642,CUST_00806,2024-04-25,210.63,FULFILLED
ORD_004643,CUST_00806,2024-05-03,227.2,FULFILLED
ORD_004644,CUST_00806,2024-05-21,227.03,FULFILLED
ORD_004645,CUST_00806,2024-03-09,181.06,FULFILLED
ORD_004646,CUST_00806,2024-06-06,203.71,CANCELLED
ORD_004647,CUST_00806,2024-09-22,215.31,FULFILLED
ORD_004648,CUST_00806,2024-11-12,132.98,CANCELLED
ORD_004649,CUST_00806,2024-08-11,164.3,CANCELLED
ORD_004650,CUST_00806,2024-10-27,205.95,FULFILLED
ORD_004651,CUST_00806,2024-11-20,167.45,RETURNED
ORD_004652,CUST_00807,2024-04-20,133.78,FULFILLED
ORD_004653,CUST_00808,2024-03-06,187.64,CANCELLED
ORD_004654,CUST_00808,2024-04-20,209.55,FULFILLED
ORD_004655,CUST_00808,2024-06-24,198.26,CANCELLED
ORD_004656,CUST_00808,2024-08-20,252.16,FULFILLED
ORD_004657,CUST_00808,2024-11-03,199.98,FULFILLED
ORD_004658,CUST_00808,2024-10-23,249.28,FULFILLED
ORD_004659,CUST_00809,2024-02-10,133.24,FULFILLED
ORD_004660,CUST_00809,2024-04-22,77.54,RETURNED
ORD_004661,CUST_00809,2024-06-14,163.18,CANCELLED
ORD_004662,CUST_00810,2024-02-01,250.6,FULFILLED
ORD_004663,CUST_00810,2024-05-10,182.99,FULFILLED
ORD_004664,CUST_00810,2024-03-31,227.28,CANCELLED
ORD_004665,CUST_00811,2024-04-23,221.53,FULFILLED
ORD_004666,CUST_00811,2024-04-01,176.36,CANCELLED
ORD_004667,CUST_00811,2024-05-04,153.73,CANCELLED
ORD_004668,CUST_00811,2024-02-17,163.36,CANCELLED
ORD_004669,CUST_00811,2024-06-18,157.95,FULFILLED
ORD_004670,CUST_00811,2024-10-21,192.94,FULFILLED
ORD_004671,CUST_00811,2024-07-07,196.25,FULFILLED
ORD_004672,CUST_00811,2024-07-21,156.29,FULFILLED
ORD_004673,CUST_00811,2024-09-30,149.48,CANCELLED
ORD_004674,CUST_00812,2024-02-19,227.64,RETURNED
ORD_004675,CUST_00812,2024-02-29,250.91,FULFILLED
ORD_004676,CUST_00812,2024-03-05,262.39,FULFILLED
ORD_004677,CUST_00813,2024-02-27,213.01,RETURNED
ORD_004678,CUST_00814,2024-05-04,231.45,CANCELLED
ORD_004679,CUST_00814,2024-01-09,150.5,FULFILLED
ORD_004680,CUST_00814,2024-01-18,119.23,FULFILLED
ORD_004681,CUST_00814,2024-04-03,87.87,FULFILLED
ORD_004682,CUST_00814,2024-04-29,115.54,FULFILLED
ORD_004683,CUST_00814,2024-04-10,210.01,FULFILLED
ORD_004684,CUST_00814,2024-04-27,173.35,FULFILLED
ORD_004685,CUST_00814,2024-09-22,161.28,CANCELLED
ORD_004686,CUST_00814,2024-08-29,128.36,FULFILLED
ORD_004687,CUST_00814,2024-10-07,138.33,FULFILLED
ORD_004688,CUST_00814,2024-11-06,131.35,FULFILLED
ORD_004689,CUST_00814,2024-08-20,130.88,FULFILLED
ORD_004690,CUST_00815,2024-03-29,239.53,CANCELLED
ORD_004691,CUST_00815,2024-01-26,223.22,CANCELLED
ORD_004692,CUST_00815,2024-05-01,251.07,FULFILLED
ORD_004693,CUST_00816,2024-02-21,143.21,FULFILLED
ORD_004694,CUST_00816,2024-04-29,267.9,FULFILLED
ORD_004695,CUST_00816,2024-05-27,172.07,FULFILLED
ORD_004696,CUST_00816,2024-10-02,261.09,CANCELLED
ORD_004697,CUST_00816,2024-08-20,245.06,CANCELLED
ORD_004698,CUST_00816,2024-07-01,264.97,FULFILLED
ORD_004699,CUST_00817,2024-04-28,98.8,FULFILLED
ORD_004700,CUST_00817,2024-03-04,149.25,FULFILLED
ORD_004701,CUST_00817,2024-02-27,141.09,CANCELLED
ORD_004702,CUST_00817,2024-03-01,123.97,FULFILLED
ORD_004703,CUST_00818,2024-02-16,204.17,FULFILLED
ORD_004704,CUST_00818,2024-03-10,256.2,FULFILLED
ORD_004705,CUST_00818,2024-04-26,269.41,FULFILLED
ORD_004706,CUST_00818,2024-06-16,246.36,FULFILLED
ORD_004707,CUST_00818,2024-09-09,249.52,FULFILLED
ORD_004708,CUST_00818,2024-09-01,250.98,CANCELLED
ORD_004709,CUST_00818,2024-09-15,286.74,CANCELLED
ORD_004710,CUST_00819,2024-03-05,153.23,FULFILLED
ORD_004711,CUST_00819,2024-04-14,137.86,FULFILLED
ORD_004712,CUST_00819,2024-01-16,211.87,RETURNED
ORD_004713,CUST_00819,2024-04-08,113.21,FULFILLED
ORD_004714,CUST_00820,2024-03-28,192.61,FULFILLED
ORD_004715,CUST_00820,2024-03-29,256.82,RETURNED
ORD_004716,CUST_00820,2024-03-29,219.43,FULFILLED
ORD_004717,CUST_00821,2024-01-05,202.36,FULFILLED
ORD_004718,CUST_00821,2024-03-23,208.07,FULFILLED
ORD_004719,CUST_00821,2024-01-17,250.59,CANCELLED
ORD_004720,CUST_00821,2024-03-18,199.26,FULFILLED
ORD_004721,CUST_00821,2024-05-18,208.09,FULFILLED
ORD_004722,CUST_00821,2024-03-18,197.7,FULFILLED
ORD_004723,CUST_00821,2024-03-12,242.41,FULFILLED
ORD_004724,CUST_00821,2024-11-17,176.46,FULFILLED
ORD_004725,CUST_00821,2024-10-16,210.57,FULFILLED
ORD_004726,CUST_00821,2024-08-20,257.55,FULFILLED
ORD_004727,CUST_00821,2024-11-25,202.88,FULFILLED
ORD_004728,CUST_00821,2024-09-24,304.57,FULFILLED
ORD_004729,CUST_00822,2024-04-25,94.14,FULFILLED
ORD_004730,CUST_00822,2024-01-29,47.28,FULFILLED
ORD_004731,CUST_00822,2024-02-19,121.12,FULFILLED
ORD_004732,CUST_00822,2024-03-07,71.42,FULFILLED
ORD_004733,CUST_00822,2024-04-27,51.08,CANCELLED
ORD_004734,CUST_00822,2024-03-31,84.47,FULFILLED
ORD_004735,CUST_00822,2024-04-24,64.08,FULFILLED
ORD_004736,CUST_00822,2024-10-27,55.88,FULFILLED
ORD_004737,CUST_00822,2024-11-10,45.63,FULFILLED
ORD_004738,CUST_00822,2024-10-19,74.26,RETURNED
ORD_004739,CUST_00822,2024-11-25,84.62,FULFILLED
ORD_004740,CUST_00822,2024-08-26,121.58,FULFILLED
ORD_004741,CUST_00823,2024-03-20,158.85,FULFILLED
ORD_004742,CUST_00824,2024-04-05,181.79,FULFILLED
ORD_004743,CUST_00824,2024-05-08,136.36,FULFILLED
ORD_004744,CUST_00824,2024-09-06,208.88,FULFILLED
ORD_004745,CUST_00824,2024-09-28,115.58,FULFILLED
ORD_004746,CUST_00825,2024-02-21,144.2,FULFILLED
ORD_004747,CUST_00825,2024-03-26,159.59,FULFILLED
ORD_004748,CUST_00825,2024-01-11,149.2,FULFILLED
ORD_004749,CUST_00825,2024-04-30,96.79,FULFILLED
ORD_004750,CUST_00825,2024-02-07,97.49,FULFILLED
ORD_004751,CUST_00825,2024-03-04,73.75,RETURNED
ORD_004752,CUST_00826,2024-01-12,255.55,RETURNED
ORD_004753,CUST_00826,2024-01-09,225.8,FULFILLED
ORD_004754,CUST_00826,2024-01-02,233.29,FULFILLED
ORD_004755,CUST_00826,2024-03-27,302.33,RETURNED
ORD_004756,CUST_00826,2024-05-21,243.94,RETURNED
ORD_004757,CUST_00826,2024-07-04,275.95,FULFILLED
ORD_004758,CUST_00826,2024-11-18,281.73,FULFILLED
ORD_004759,CUST_00826,2024-10-25,234.66,FULFILLED
ORD_004760,CUST_00826,2024-08-15,256.87,FULFILLED
ORD_004761,CUST_00827,2024-05-27,94.31,RETURNED
ORD_004762,CUST_00827,2024-02-22,203.26,FULFILLED
ORD_004763,CUST_00827,2024-02-15,196.73,RETURNED
ORD_004764,CUST_00828,2024-02-28,187.42,FULFILLED
ORD_004765,CUST_00828,2024-01-20,238.82,FULFILLED
ORD_004766,CUST_00828,2024-03-31,211.8,CANCELLED
ORD_004767,CUST_00829,2024-03-02,191.95,FULFILLED
ORD_004768,CUST_00829,2024-03-31,201.23,FULFILLED
ORD_004769,CUST_00829,2024-06-04,227.7,FULFILLED
ORD_004770,CUST_00830,2024-01-28,154.49,RETURNED
ORD_004771,CUST_00830,2024-01-14,204.6,FULFILLED
ORD_004772,CUST_00830,2024-05-01,183.0,FULFILLED
ORD_004773,CUST_00830,2024-05-30,158.56,FULFILLED
ORD_004774,CUST_00830,2024-06-12,119.12,RETURNED
ORD_004775,CUST_00830,2024-07-22,136.94,FULFILLED
ORD_004776,CUST_00830,2024-07-16,134.88,CANCELLED
ORD_004777,CUST_00830,2024-10-28,150.79,RETURNED
ORD_004778,CUST_00830,2024-08-14,119.42,FULFILLED
ORD_004779,CUST_00831,2024-03-07,152.98,RETURNED
ORD_004780,CUST_00832,2024-03-07,223.72,CANCELLED
ORD_004781,CUST_00832,2024-02-08,258.84,RETURNED
ORD_004782,CUST_00833,2024-03-02,190.67,FULFILLED
ORD_004783,CUST_00833,2024-04-16,183.05,RETURNED
ORD_004784,CUST_00834,2024-05-17,256.55,FULFILLED
ORD_004785,CUST_00834,2024-03-23,283.9,FULFILLED
ORD_004786,CUST_00835,2024-03-11,276.25,FULFILLED
ORD_004787,CUST_00836,2024-01-11,213.74,FULFILLED
ORD_004788,CUST_00836,2024-02-05,162.87,FULFILLED
ORD_004789,CUST_00836,2024-04-07,157.8,FULFILLED
ORD_004790,CUST_00836,2024-01-17,152.42,FULFILLED
ORD_004791,CUST_00836,2024-01-06,191.72,FULFILLED
ORD_004792,CUST_00836,2024-01-21,126.22,CANCELLED
ORD_004793,CUST_00836,2024-06-16,183.08,CANCELLED
ORD_004794,CUST_00836,2024-10-24,160.15,FULFILLED
ORD_004795,CUST_00836,2024-10-11,183.06,CANCELLED
ORD_004796,CUST_00836,2024-07-28,147.52,FULFILLED
ORD_004797,CUST_00836,2024-11-17,189.08,RETURNED
ORD_004798,CUST_00836,2024-11-25,105.0,FULFILLED
ORD_004799,CUST_00837,2024-05-23,197.74,FULFILLED
ORD_004800,CUST_00838,2024-06-05,199.53,FULFILLED
ORD_004801,CUST_00839,2024-04-17,134.97,FULFILLED
ORD_004802,CUST_00840,2024-03-02,228.86,FULFILLED
ORD_004803,CUST_00840,2024-03-27,351.33,FULFILLED
ORD_004804,CUST_00841,2024-05-17,240.51,FULFILLED
ORD_004805,CUST_00842,2024-01-14,108.36,RETURNED
ORD_004806,CUST_00842,2024-01-03,70.16,RETURNED
ORD_004807,CUST_00842,2024-01-20,89.84,CANCELLED
ORD_004808,CUST_00842,2024-03-03,94.74,RETURNED
ORD_004809,CUST_00842,2024-05-01,87.38,RETURNED
ORD_004810,CUST_00843,2024-04-11,238.75,RETURNED
ORD_004811,CUST_00843,2024-05-14,215.29,CANCELLED
ORD_004812,CUST_00843,2024-05-25,195.79,CANCELLED
ORD_004813,CUST_00843,2024-04-04,127.42,FULFILLED
ORD_004814,CUST_00843,2024-02-22,161.34,FULFILLED
ORD_004815,CUST_00844,2024-01-18,202.23,FULFILLED
ORD_004816,CUST_00844,2024-01-16,125.31,FULFILLED
ORD_004817,CUST_00844,2024-03-18,120.37,FULFILLED
ORD_004818,CUST_00844,2024-01-23,142.29,FULFILLED
ORD_004819,CUST_00844,2024-03-21,215.56,FULFILLED
ORD_004820,CUST_00844,2024-03-18,166.96,FULFILLED
ORD_004821,CUST_00844,2024-11-13,135.26,FULFILLED
ORD_004822,CUST_00844,2024-11-14,115.2,FULFILLED
ORD_004823,CUST_00844,2024-11-04,206.4,CANCELLED
ORD_004824,CUST_00844,2024-07-18,131.63,FULFILLED
ORD_004825,CUST_00845,2024-06-21,108.96,FULFILLED
ORD_004826,CUST_00846,2024-05-20,204.39,FULFILLED
ORD_004827,CUST_00846,2024-03-14,182.81,FULFILLED
ORD_004828,CUST_00846,2024-04-20,153.14,CANCELLED
ORD_004829,CUST_00846,2024-05-27,178.81,FULFILLED
ORD_004830,CUST_00846,2024-05-23,142.32,FULFILLED
ORD_004831,CUST_00846,2024-02-18,205.04,RETURNED
ORD_004832,CUST_00846,2024-04-02,120.67,FULFILLED
ORD_004833,CUST_00846,2024-10-29,186.05,RETURNED
ORD_004834,CUST_00846,2024-08-06,176.04,FULFILLED
ORD_004835,CUST_00846,2024-10-01,170.4,FULFILLED
ORD_004836,CUST_00846,2024-07-21,156.59,RETURNED
ORD_004837,CUST_00846,2024-08-18,168.15,FULFILLED
ORD_004838,CUST_00847,2024-06-21,261.03,CANCELLED
ORD_004839,CUST_00847,2024-08-07,211.92,FULFILLED
ORD_004840,CUST_00848,2024-02-04,119.66,FULFILLED
ORD_004841,CUST_00848,2024-02-25,153.69,FULFILLED
ORD_004842,CUST_00849,2024-03-15,212.09,CANCELLED
ORD_004843,CUST_00849,2024-03-23,82.97,FULFILLED
ORD_004844,CUST_00849,2024-02-24,115.85,FULFILLED
ORD_004845,CUST_00849,2024-04-01,83.05,FULFILLED
ORD_004846,CUST_00849,2024-03-10,98.13,FULFILLED
ORD_004847,CUST_00850,2024-02-28,160.25,FULFILLED
ORD_004848,CUST_00850,2024-04-05,147.02,FULFILLED
ORD_004849,CUST_00851,2024-04-15,207.01,FULFILLED
ORD_004850,CUST_00851,2024-05-17,194.22,RETURNED
ORD_004851,CUST_00851,2024-04-08,183.49,CANCELLED
ORD_004852,CUST_00851,2024-04-14,154.73,RETURNED
ORD_004853,CUST_00851,2024-01-10,141.23,FULFILLED
ORD_004854,CUST_00851,2024-05-20,148.52,FULFILLED
ORD_004855,CUST_00851,2024-11-18,133.59,RETURNED
ORD_004856,CUST_00851,2024-11-05,175.01,RETURNED
ORD_004857,CUST_00851,2024-11-22,122.86,RETURNED
ORD_004858,CUST_00851,2024-09-10,199.84,RETURNED
ORD_004859,CUST_00851,2024-08-17,135.14,RETURNED
ORD_004860,CUST_00852,2024-01-15,235.39,FULFILLED
ORD_004861,CUST_00852,2024-01-16,182.23,FULFILLED
ORD_004862,CUST_00852,2024-01-21,193.12,FULFILLED
ORD_004863,CUST_00852,2024-02-03,222.13,FULFILLED
ORD_004864,CUST_00852,2024-03-05,238.31,FULFILLED
ORD_004865,CUST_00852,2024-05-23,199.74,FULFILLED
ORD_004866,CUST_00852,2024-08-27,246.56,FULFILLED
ORD_004867,CUST_00852,2024-09-05,234.33,FULFILLED
ORD_004868,CUST_00852,2024-11-07,179.3,FULFILLED
ORD_004869,CUST_00852,2024-09-21,205.34,RETURNED
ORD_004870,CUST_00852,2024-09-01,231.41,FULFILLED
ORD_004871,CUST_00853,2024-01-28,187.3,FULFILLED
ORD_004872,CUST_00853,2024-03-04,103.1,CANCELLED
ORD_004873,CUST_00853,2024-02-19,209.08,RETURNED
ORD_004874,CUST_00854,2024-05-26,171.42,FULFILLED
ORD_004875,CUST_00854,2024-06-04,184.42,CANCELLED
ORD_004876,CUST_00854,2024-08-17,183.78,FULFILLED
ORD_004877,CUST_00855,2024-02-27,165.2,CANCELLED
ORD_004878,CUST_00855,2024-04-15,221.4,FULFILLED
ORD_004879,CUST_00855,2024-03-11,191.59,FULFILLED
ORD_004880,CUST_00855,2024-03-13,143.1,FULFILLED
ORD_004881,CUST_00855,2024-05-26,167.88,FULFILLED
ORD_004882,CUST_00855,2024-04-20,177.18,FULFILLED
ORD_004883,CUST_00855,2024-02-27,209.18,CANCELLED
ORD_004884,CUST_00856,2024-03-04,112.39,FULFILLED
ORD_004885,CUST_00856,2024-04-28,102.38,RETURNED
ORD_004886,CUST_00856,2024-02-13,138.96,FULFILLED
ORD_004887,CUST_00856,2024-03-06,166.81,FULFILLED
ORD_004888,CUST_00856,2024-08-03,168.45,FULFILLED
ORD_004889,CUST_00856,2024-07-13,180.55,FULFILLED
ORD_004890,CUST_00856,2024-11-01,170.85,FULFILLED
ORD_004891,CUST_00857,2024-03-09,238.34,FULFILLED
ORD_004892,CUST_00857,2024-01-09,279.73,FULFILLED
ORD_004893,CUST_00857,2024-03-25,273.85,CANCELLED
ORD_004894,CUST_00857,2024-05-20,195.76,FULFILLED
ORD_004895,CUST_00857,2024-07-16,213.59,CANCELLED
ORD_004896,CUST_00857,2024-09-06,244.45,FULFILLED
ORD_004897,CUST_00857,2024-07-08,233.83,FULFILLED
ORD_004898,CUST_00858,2024-05-19,237.8,RETURNED
ORD_004899,CUST_00858,2024-02-11,201.26,FULFILLED
ORD_004900,CUST_00858,2024-02-11,196.75,CANCELLED
ORD_004901,CUST_00859,2024-05-18,195.23,FULFILLED
ORD_004902,CUST_00859,2024-02-20,203.93,FULFILLED
ORD_004903,CUST_00859,2024-01-29,200.16,RETURNED
ORD_004904,CUST_00859,2024-04-22,234.16,FULFILLED
ORD_004905,CUST_00859,2024-04-05,192.73,FULFILLED
ORD_004906,CUST_00859,2024-11-01,232.95,RETURNED
ORD_004907,CUST_00859,2024-11-20,289.1,RETURNED
ORD_004908,CUST_00859,2024-07-22,183.44,FULFILLED
ORD_004909,CUST_00859,2024-09-30,222.13,FULFILLED
ORD_004910,CUST_00860,2024-05-07,136.33,FULFILLED
ORD_004911,CUST_00860,2024-01-01,196.48,FULFILLED
ORD_004912,CUST_00860,2024-02-11,192.08,CANCELLED
ORD_004913,CUST_00861,2024-04-20,226.66,CANCELLED
ORD_004914,CUST_00862,2024-05-24,125.6,RETURNED
